epoch,phase,cls_loss,box_loss,total_loss,oom_skipped,nan_skipped,steps_taken,grad_norm_backbone_stem,grad_norm_backbone_stage0,grad_norm_backbone_stage1,grad_norm_backbone_stage2,grad_norm_backbone_stage3,grad_norm_neck,grad_norm_head_level0,grad_norm_head_level1,grad_norm_head_level2,map50,map_50_95,ap50_class_0,ap50_class_1,ap50_95_class_0,ap50_95_class_1,precision_class_0,precision_class_1,recall_class_0,recall_class_1,f1_class_0,f1_class_1,tp_class_0,tp_class_1,fp_class_0,fp_class_1,fn_class_0,fn_class_1
17,1,1.0387159219154944,0.8186909418839675,6.659540029672476,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.7129788487125617,33.77435965894791,5.258614878471497,4.049364051782347,0.0017350235139019787,0.00022467294365924317,0.0019157087663188577,0.0015543382614850998,0.00019157087663188577,0.0002577750106866006,0.003367003367003367,0.005279831045406547,0.1111111111111111,0.15625,0.006535947712418301,0.010214504596527068,1,5,296,942,8,27
18,1,1.034422911130465,0.8266011980863718,6.716720471015344,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.319832864328443,46.784831624227195,3.6281060536941467,4.548953896136302,0.004391758353449404,0.000706296156931785,0.006386507302522659,0.002397009404376149,0.0010426911059767008,0.0003699012078868691,0.006550218340611353,0.0025284450063211127,0.3333333333333333,0.125,0.01284796573875803,0.004956629491945478,3,4,455,1578,6,28
19,1,1.5452673068413367,0.8675325237787687,7.279127451089712,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.411655725913375,67.82596481351196,5.8144652819692535,7.640224393027454,0.003122044028714299,0.0003750735195353627,0.0032206119503825903,0.003023476107046008,0.00032206119503825904,0.0004280858440324664,0.006779661016949152,0.017391304347826087,0.2222222222222222,0.125,0.013157894736842106,0.030534351145038167,2,4,293,226,7,28
20,1,1.1845106390806346,0.8201693296432495,6.743525284987229,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.787898007101879,60.4782126082235,4.24300665424568,7.74503571869532,0.0328844808973372,0.004291337154791108,0.06537087261676788,0.0003980891779065132,0.00845279605127871,0.0001298782583035063,0.030973451327433628,0.004123711340206186,0.7777777777777778,0.0625,0.05957446808510637,0.007736943907156673,7,2,219,483,2,30
21,1,1.1527548524049611,0.8342987161416274,6.8336178706242485,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.51583643264075,58.40546895206123,7.359212691569913,8.842934103852727,0.006567029282450676,0.0020380435686092823,0.0,0.013134058564901352,0.0,0.004076087137218565,0.0,0.05660377358490566,0.0,0.09375,0.0,0.07058823529411766,0,3,3,50,9,29
22,1,1.494679162135491,0.844088967029865,7.078006891103891,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.491571907337799,49.824813968077926,4.036120240160366,4.767613505796456,0.010913126519881189,0.00209145281542078,0.018518518656492233,0.0033077343832701445,0.0037037037312984467,0.00047920189954311356,0.0018726591760299626,0.0030097817908201654,0.1111111111111111,0.125,0.0036832412523020255,0.005878030859662013,1,4,533,1325,8,28
23,1,1.5715948068178618,0.8677752889119662,7.294112132145808,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.4843882212930515,54.7914360987056,6.127454667974334,7.152049792022742,0.0163708315230906,0.0026599150674883275,0.008547008968889713,0.02419465407729149,0.0008547008968889713,0.004465129238087684,0.06666666666666667,0.021897810218978103,0.1111111111111111,0.28125,0.08333333333333334,0.04063205417607224,1,9,14,402,8,23
24,1,1.3001823241894062,0.833759449995481,6.903287007258489,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.078315968773705,67.02578985776448,5.535222325835393,7.214077469672771,0.014227707870304585,0.0029907087846368086,0.02075403928756714,0.00770137645304203,0.004593043983913958,0.001388373585359659,0.02336448598130841,0.009940357852882704,0.5555555555555556,0.15625,0.044843049327354265,0.01869158878504673,5,5,209,498,4,27
25,1,1.0460609060067396,0.7823644738930923,6.390763906332163,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.943841556843282,43.836606820519826,7.36125308752295,10.161270943858414,0.08545134216547012,0.02406985877569241,0.13980333507061005,0.0310993492603302,0.04215971082448959,0.005980006726895226,0.07291666666666667,0.01557632398753894,0.7777777777777778,0.3125,0.13333333333333333,0.029673590504451036,7,10,89,632,2,22
26,1,1.0190208966915424,0.77071246275535,6.289854013002836,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.582828376670109,52.358250708688274,2.9206972491854475,14.21107074629094,0.04243596736341715,0.006990945624420419,0.07670698314905167,0.008164951577782631,0.012269360572099685,0.001712530676741153,0.016172506738544475,0.011198208286674132,0.6666666666666666,0.3125,0.03157894736842106,0.021621621621621623,6,10,365,883,3,22
27,1,1.0252349789326007,0.7534656478808477,6.1636098348177395,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.6371386634437974,33.77562488442977,4.061431283567182,15.655981257589172,0.015738709829747677,0.0038086046697571874,0.019323671236634254,0.0121537484228611,0.0035405542701482775,0.004076655069366097,0.022727272727272728,0.011379800853485065,0.4444444444444444,0.25,0.043243243243243246,0.0217687074829932,4,8,172,695,5,24
28,1,1.0656395141895,0.7375593919020432,6.064515150510347,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.584365228155012,46.06654205101536,2.9674178319576017,16.527636605120794,0.06886876828502864,0.009924244090507272,0.13401035964488983,0.0037271769251674414,0.01923894854262471,0.0006095396383898333,0.02617801047120419,0.00684931506849315,0.5555555555555556,0.21875,0.05,0.013282732447817837,5,7,186,1015,4,25
29,1,1.0453850902043855,0.7906174109532282,6.452323033259465,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.054488536542314,62.21228497118663,4.3666733904142525,21.53430930657033,0.016572978114709258,0.002010207704734057,0.02631578966975212,0.006830166559666395,0.002631578966975212,0.0013888364424929022,0.013513513513513514,0.011834319526627219,0.3333333333333333,0.25,0.025974025974025972,0.022598870056497175,3,8,219,668,6,24
30,1,1.0089794305654674,0.7399465258304889,6.054088555849516,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.671919740655238,26.434650263480968,5.9097373235333,24.043250780254684,0.14114942587912083,0.04677655800478533,0.26953908801078796,0.01275976374745369,0.09083717297762632,0.0027159430319443345,0.09090909090909091,0.019193857965451054,0.8888888888888888,0.3125,0.16494845360824742,0.03616636528028933,8,10,80,511,1,22
31,1,1.0030714915348933,0.7278860486470736,5.960681218367356,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.253608736814027,29.736705029271207,2.4648710623090397,19.042174265112838,0.029325980693101883,0.006063094324781559,0.05078714340925217,0.007864817976951599,0.010238981526345014,0.0018872071232181042,0.009900990099009901,0.012108980827447022,0.4444444444444444,0.375,0.01937046004842615,0.02346041055718475,4,12,400,979,5,20
32,1,1.0724507524416997,0.7641558051109314,6.267393992497371,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.6839909926156915,63.16493098627487,3.991016987327203,9.085272487766993,0.002124183112755418,0.000682775660243351,0.0,0.004248366225510836,0.0,0.001365551320486702,0.0,0.0182648401826484,0.0,0.125,0.0,0.03187250996015936,0,4,6,215,9,28
33,1,1.3312709790009718,0.7539691237302927,6.320403942695031,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.572205739819316,57.745959792739185,3.522615838572423,15.167068029617456,0.02630663476884365,0.004381267331336858,0.04387350752949715,0.008739762008190155,0.0064990603597834705,0.0022634743028902447,0.045112781954887216,0.01652892561983471,0.6666666666666666,0.25,0.08450704225352113,0.031007751937984496,6,8,127,476,3,24
34,1,1.1106683245071998,0.7224308848381042,5.973565871898945,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.3729400239294915,27.84777603658485,4.464943204815112,32.175743932997406,0.05954374198336154,0.011992402109899557,0.11667962372303009,0.002407860243692994,0.022972223884426057,0.0010125803353730589,0.03867403314917127,0.011933174224343675,0.7777777777777778,0.15625,0.07368421052631578,0.022172949002217293,7,5,174,414,2,27
35,1,1.0644254317650428,0.7798937559127808,6.381415807283842,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.795422173437506,54.96158066402907,3.3385339004784953,17.607744851811233,0.12120319087989628,0.04973569824360311,0.24145299196243286,0.000953389797359705,0.09937605750747025,9.53389797359705e-05,0.12,0.00949367088607595,1.0,0.09375,0.21428571428571425,0.017241379310344827,9,3,66,313,0,29
36,1,1.1875783434280982,0.7459104152826163,6.188117284041184,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.539065972221731,70.059329927957,6.683727853084308,22.637309786761286,0.09671167773194611,0.0298076375900564,0.18994709849357605,0.0034762569703161716,0.05912793806055561,0.0004873371195571963,0.07377049180327869,0.005335365853658537,1.0,0.21875,0.13740458015267176,0.010416666666666668,9,7,113,1305,0,25
37,1,1.094508102306953,0.7660662852800809,6.2927512388962965,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.606528516702014,71.893426286533,5.600100753581447,29.90687898810165,0.10449524410068989,0.025389170343987643,0.2042735069990158,0.004716981202363968,0.0499909091508016,0.0007874315371736885,0.06015037593984962,0.029850746268656716,0.8888888888888888,0.125,0.11267605633802817,0.048192771084337345,8,4,125,130,1,28
38,1,1.0069983280622041,0.7272369403105515,5.95777625304002,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.329948638919683,65.0659493720258,3.1834678670447945,26.975929647915322,0.07149351295083761,0.032677319792856,0.12962962687015533,0.01335739903151989,0.06170635148882866,0.0036482880968833342,0.01932367149758454,0.006298110566829951,0.4444444444444444,0.28125,0.03703703703703704,0.012320328542094456,4,9,203,1420,5,23
39,1,1.097823651937338,0.7494077407396756,6.169469906733586,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.829329319543692,30.20800305618803,6.565090687002778,19.412906433086626,0.0036959705175831914,0.0006239927657588851,0.003864734200760722,0.0035272068344056606,0.000697999878320843,0.0005499856531969271,0.007936507936507936,0.006255585344057194,0.2222222222222222,0.21875,0.01532567049808429,0.01216333622936577,2,7,250,1112,7,25
40,1,1.19407647389632,0.8215777690594013,6.758871628687932,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0480776587622875,68.23084729683701,4.815981414770713,13.081657140149987,0.0158840692602098,0.002598358949762769,0.02067183330655098,0.011096305213868618,0.0025962838903069497,0.0026004340092185886,0.045454545454545456,0.0170316301703163,0.4444444444444444,0.21875,0.08247422680412371,0.03160270880361173,4,7,84,404,5,25
41,1,1.0771449299959035,0.7739684123259324,6.343335555149959,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.387886894165924,54.659103232203776,5.200127013376494,13.588819230454545,0.07182787638157606,0.024529081155196763,0.13434132933616638,0.00931442342698574,0.047284498903900386,0.0017736634064931423,0.14285714285714285,0.011494252873563218,0.7777777777777778,0.1875,0.24137931034482757,0.021660649819494587,7,6,42,516,2,26
42,1,1.0319863603665278,0.7508899569511414,6.14766788482666,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.932981663807786,58.837023313146794,2.9843046571790195,12.322054247464273,0.02311497926712036,0.004141416388301877,0.03595677763223648,0.010273180902004242,0.005836147756781429,0.0024466850198223257,0.03333333333333333,0.014010507880910683,0.6666666666666666,0.25,0.06349206349206349,0.026533996683250415,6,8,174,563,3,24
43,1,0.9796635416837839,0.6976594833227304,5.722277934734638,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.199424210842604,44.92046810465654,3.3163776887973855,23.176458351696212,0.07491702074185014,0.02608473634754773,0.13887101411819458,0.010963027365505695,0.04975602221675217,0.002413450478343293,0.027777777777777776,0.007323026851098454,1.0,0.28125,0.05405405405405406,0.014274385408406025,9,9,315,1220,0,23
44,1,0.9417115633304303,0.7370021710029016,5.9983720412621135,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.550829486833295,35.76587726130056,5.362167364263893,18.25839775694955,0.04977717390283942,0.012795442349306541,0.09171199798583984,0.007842349819839,0.023609314020723103,0.0019815706778899766,0.07058823529411765,0.0079155672823219,0.6666666666666666,0.1875,0.12765957446808512,0.01518987341772152,6,6,79,752,3,26
45,1,0.9989304771790137,0.7007346061559824,5.75497476871197,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.262170490338513,44.6207338730647,3.240045429975483,25.324456674911154,0.20618528220802546,0.07263032312039286,0.39722222089767456,0.01514834351837635,0.14150702618062497,0.003753620060160756,0.041666666666666664,0.00945945945945946,1.0,0.21875,0.07999999999999999,0.018134715025906734,9,7,207,733,0,25
46,1,1.0001124372849097,0.7004197377424973,5.753204198983999,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.788756805840475,47.554372796643946,4.618033122374766,29.222601336931852,0.19962871447205544,0.0533144699933473,0.38246917724609375,0.01678825169801712,0.10233025141060352,0.004298688576091081,0.02535211267605634,0.010344827586206896,1.0,0.375,0.049450549450549455,0.020134228187919462,9,12,346,1148,0,20
47,1,0.9788141479858985,0.6755771132615896,5.556235350095308,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.588343669513252,34.07465213315948,3.5993759855144627,21.902283116794557,0.3091251328587532,0.08263671919994522,0.6003367304801941,0.017913535237312317,0.15960077568888664,0.005672662711003795,0.07476635514018691,0.013953488372093023,0.8888888888888888,0.375,0.13793103448275862,0.026905829596412554,8,12,99,848,1,20
48,1,0.9332774739999038,0.6621366005677444,5.432663257305439,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.9268938369206445,36.16088919454939,5.546824722005165,42.79183232550358,0.24310912378132343,0.1003052849730011,0.4748365879058838,0.011381659656763077,0.19737472510896623,0.003235844837035984,0.13043478260869565,0.02040816326530612,1.0,0.28125,0.23076923076923078,0.03805496828752642,9,9,60,432,0,23
49,1,1.0334610480528612,0.6505914422181936,5.396166177896353,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.890390794743927,35.89603014934185,3.42318065810268,32.787594010579305,0.35229641245678067,0.15495689989802486,0.6983464956283569,0.0062463292852044106,0.30809448659420013,0.0018193132018495817,0.09278350515463918,0.008273009307135471,1.0,0.25,0.16981132075471697,0.016016016016016016,9,8,88,959,0,24
50,1,0.9441570960558378,0.6837030695034907,5.599851534916804,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.066068920723536,66.28970040811339,7.071382741335332,26.095674042181162,0.2403024658560753,0.08380012033885578,0.46857139468193054,0.012033537030220032,0.16471693385392427,0.0028833068237872793,0.07692307692307693,0.011668611435239206,1.0,0.3125,0.14285714285714288,0.02249718785151856,9,10,108,847,0,22
51,1,0.8695170466716473,0.6515792516561655,5.321602821350098,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.212860362928245,43.09009202825021,3.4685301320127526,30.480384840033576,0.2797504039481282,0.11699700027238577,0.5382173657417297,0.02128344215452671,0.22760277409106494,0.0063912264537066225,0.1232876712328767,0.018796992481203006,1.0,0.3125,0.2195121951219512,0.035460992907801414,9,10,64,522,0,22
52,1,0.8906841232226446,0.6431607741575974,5.269047847160926,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.4038635365172185,26.21597063100932,4.243660196176891,38.17774298341261,0.3120269877836108,0.11170509964285884,0.6115233898162842,0.012530585750937462,0.2193923404440284,0.004017858841689303,0.04245283018867924,0.008795074758135445,1.0,0.3125,0.08144796380090497,0.01710863986313088,9,10,203,1127,0,22
53,1,0.9578913266842182,0.6467986152722285,5.329935257251446,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.496356862801474,26.45626402694535,4.156368729791148,35.47462218244121,0.2738059889525175,0.1210360093478812,0.5306942462921143,0.01691773161292076,0.23790577482432126,0.004166243871441111,0.07317073170731707,0.019736842105263157,1.0,0.375,0.13636363636363635,0.0375,9,12,114,596,0,20
54,1,0.9667748533762418,0.6776186869694636,5.565527695875901,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.730701952706741,33.16956897110501,3.1649737861056826,34.863006934418244,0.23960230685770512,0.08523776431684382,0.4626768231391907,0.01652779057621956,0.16628284072503446,0.00419268790865317,0.06569343065693431,0.012658227848101266,1.0,0.375,0.12328767123287672,0.024489795918367346,9,12,128,936,0,20
55,1,0.8330131723330572,0.6470197255794818,5.2691545486450195,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.824589361337108,70.52843652759586,3.703677272815151,40.1380556129155,0.22693114914000034,0.09245179687859491,0.4356023669242859,0.018259931355714798,0.17989507745951414,0.005008516297675669,0.06818181818181818,0.011594202898550725,1.0,0.375,0.1276595744680851,0.022492970946579195,9,12,123,1023,0,20
56,1,0.9678283563027015,0.6444419668270991,5.317228867457463,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.511728071560201,59.53312047356729,3.7277705798559992,40.065877811446065,0.33528710808604956,0.15055230945727088,0.6546685099601746,0.015905706211924553,0.29603428635746243,0.005070332557079382,0.08108108108108109,0.016666666666666666,1.0,0.34375,0.15,0.031791907514450865,9,11,102,649,0,21
57,1,0.9090111530744113,0.6461616433583773,5.300717977377085,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.613930818814931,35.85553596913867,5.466912058671193,36.01217454706018,0.3481423333287239,0.1370114279081463,0.6783729791641235,0.01791168749332428,0.26865380480885503,0.00536905100743752,0.07964601769911504,0.016415868673050615,1.0,0.375,0.1475409836065574,0.03145478374836173,9,12,104,719,0,20
58,1,0.8854919580312876,0.6223860795681293,5.110641589531531,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.243012473933203,31.446905742877682,4.803066587792702,43.86125899162296,0.23787195002660155,0.11839491126738722,0.46188753843307495,0.013856361620128155,0.23228792194277048,0.004501900592003949,0.07258064516129033,0.010559662090813094,1.0,0.3125,0.13533834586466167,0.020429009193054137,9,10,115,937,0,22
59,1,0.7870139617186326,0.6243394704965445,5.076052922468919,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.5418824420791113,30.474897427394147,4.731413702239747,30.831339614423918,0.244778573513031,0.1209613168015494,0.4736842215061188,0.015872925519943237,0.2372482180595398,0.004674415543559007,0.11392405063291139,0.017482517482517484,1.0,0.3125,0.20454545454545456,0.033112582781456956,9,10,70,562,0,22
60,1,0.9251049665304331,0.6061645975479713,5.008786935072679,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.920141014049794,27.37781150840726,4.332270934690126,46.61478925003156,0.18573841825127602,0.07712738547998015,0.3592592775821686,0.012217558920383453,0.15037037879228593,0.0038843921676743774,0.06382978723404255,0.015105740181268883,0.6666666666666666,0.3125,0.11650485436893203,0.028818443804034588,6,10,88,652,3,22
61,1,0.83412216259883,0.6311009342853839,5.150318109072172,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.527114377251207,40.19934979968249,4.0591367196857036,38.199043432476,0.27475765626877546,0.13148298361047636,0.5364505052566528,0.013064807280898094,0.2601540324278176,0.002811934793135151,0.05389221556886228,0.01273148148148148,1.0,0.34375,0.10227272727272727,0.024553571428571428,9,11,158,853,0,21
62,1,0.8722179807149447,0.6156996121773353,5.053856116074782,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.632503015413762,43.46886747382218,3.7486965422385072,51.8125384935103,0.39628162514418364,0.21509705728385597,0.7814815044403076,0.011081745848059654,0.427160507068038,0.0030336074996739626,0.06976744186046512,0.013774104683195593,1.0,0.3125,0.13043478260869565,0.02638522427440633,9,10,120,716,0,22
63,1,0.7860188621741074,0.6225575804710388,5.062191302959736,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.885980547021725,48.14748379002799,3.7463534076279847,54.7006695493568,0.30801699310541153,0.13693240025313572,0.5996401309967041,0.016393855214118958,0.26956909904256465,0.004295701463706792,0.10588235294117647,0.02178217821782178,1.0,0.34375,0.19148936170212766,0.040968342644320296,9,11,76,494,0,21
64,1,0.9775701761245728,0.6441233524909387,5.319710144629846,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.139582635552678,33.839014106283145,2.6408227175642884,50.16497183930326,0.37435082998126745,0.15992941588338,0.7333332896232605,0.015368370339274406,0.3156471200287342,0.00421171173802577,0.11392405063291139,0.01818181818181818,1.0,0.3125,0.20454545454545456,0.03436426116838488,9,10,70,540,0,22
65,1,0.9081271382478567,0.6181854949547694,5.090454853498018,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.877839341429917,25.199480638040548,4.759899723229103,53.64867487882334,0.3829417861998081,0.19162328169331885,0.75,0.01588357239961624,0.3788079646416008,0.00443859874503687,0.0989010989010989,0.01742627345844504,1.0,0.40625,0.17999999999999997,0.03341902313624679,9,13,82,733,0,19
66,1,0.8892077666062576,0.6402190006696261,5.246246301210844,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.654883342959814,47.48605173331942,3.416316000158002,53.999951254782566,0.2627166877500713,0.12317327402197406,0.5111111402511597,0.014322235248982906,0.2417768165934831,0.0045697314504650425,0.1,0.014577259475218658,1.0,0.3125,0.18181818181818182,0.027855153203342614,9,10,81,676,0,22
