epoch,phase,cls_loss,box_loss,total_loss,map50,map_50_95,ap50_class_0,ap50_class_1,ap50_95_class_0,ap50_95_class_1,precision_class_0,precision_class_1,recall_class_0,recall_class_1,f1_class_0,f1_class_1,tp_class_0,tp_class_1,fp_class_0,fp_class_1,fn_class_0,fn_class_1
1,1,3.95426336924235,0.9963624676068624,9.449850082397461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,9,32
2,1,1.5447760025660198,0.7293657660484314,6.242631196975708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,9,32
3,1,1.23772731423378,0.6407560308774313,5.424533923467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,9,32
4,1,1.2957750062147777,0.6035595138867696,5.1745838324228925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,9,32
5,1,1.2304264505704243,0.553343246380488,4.765287637710571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,74,51,9,32
6,1,1.5443109075228374,0.5723488926887512,5.064772129058838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,54,19,9,32
7,1,1.6470296780268352,0.57986781001091,5.1725233395894366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29,192,9,32
8,1,1.569500724474589,0.5799681146939596,5.134511152903239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,105,177,9,32
9,1,1.1394752860069275,0.5731711784998575,4.868521610895793,0.00018935547268483788,2.2347119374899195e-05,0.0,0.00037871094536967576,0.0,4.469423874979839e-05,0.0,0.0036101083032490976,0.0,0.0625,0.0,0.006825938566552902,0,2,264,552,9,30
10,1,1.1345626215140026,0.5740673144658407,4.872786204020183,0.0002604166802484542,2.6041668024845422e-05,0.0,0.0005208333604969084,0.0,5.2083336049690844e-05,0.0,0.004098360655737705,0.0,0.0625,0.0,0.007692307692307692,0,2,179,486,9,30
11,1,1.134028007586797,0.5854171812534332,4.9576427936553955,0.010565092787146568,0.0024282101076096296,0.0,0.021130185574293137,0.0,0.004856420215219259,0.0,0.03167420814479638,0.0,0.21875,0.0,0.05533596837944664,0,7,62,214,9,25
12,1,1.2585905989011128,0.5609982510407766,4.836782217025757,0.0008789062849245965,0.00013870124967070297,0.0,0.001757812569849193,0.0,0.00027740249934140595,0.0,0.009868421052631578,0.0,0.09375,0.0,0.017857142857142856,0,3,161,301,9,29
13,1,1.3149131735165913,0.5653707484404246,4.8977370262146,0.006830226629972458,0.0009754203259944916,0.005847953259944916,0.0078125,0.001169590651988983,0.00078125,0.04,0.2,0.1111111111111111,0.03125,0.058823529411764705,0.05405405405405406,1,1,24,4,8,31
14,1,1.097384254137675,0.5540299216906229,4.703916549682617,0.0010056873434223235,0.00011227285431232303,0.0015432098880410194,0.0004681647988036275,0.00015432098880410194,7.022471982054412e-05,0.005952380952380952,0.006688963210702341,0.1111111111111111,0.0625,0.011299435028248588,0.012084592145015106,1,2,167,297,8,30
15,1,1.0995185375213623,0.5447251697381338,4.635198036829631,0.47282196884043515,0.1809280299115926,0.939393937587738,0.0062500000931322575,0.36060605980455873,0.0012500000186264515,0.225,0.0070921985815602835,1.0,0.03125,0.36734693877551017,0.011560693641618498,9,1,31,140,0,31
16,1,1.032004217306773,0.5630853076775869,4.739141941070557,0.08436793275177479,0.01531188610533718,0.16161617636680603,0.0071196891367435455,0.02982734383549541,0.0007964283751789481,0.04678362573099415,0.0056022408963585435,0.8888888888888888,0.125,0.08888888888888889,0.010723860589812333,8,4,163,710,1,28
17,1,0.9923329651355743,0.5716300706068674,4.783392031987508,0.025209300220012665,0.003119026872445829,0.03232323005795479,0.01809537038207054,0.0032323230057954787,0.0030057307390961795,0.032,0.017341040462427744,0.4444444444444444,0.28125,0.059701492537313425,0.032667876588021776,4,9,121,510,5,23
18,1,0.9665578405062357,0.5522572000821432,4.625207901000977,0.028131996979936957,0.0030620911813457495,0.050505056977272034,0.005758936982601881,0.005268370639532805,0.0008558117231586948,0.049019607843137254,0.023715415019762844,0.5555555555555556,0.1875,0.09009009009009009,0.04210526315789473,5,6,97,247,4,26
