epoch,phase,cls_loss,box_loss,total_loss,map50,map_50_95,ap50_class_0,ap50_class_1,ap50_95_class_0,ap50_95_class_1,precision_class_0,precision_class_1,recall_class_0,recall_class_1,f1_class_0,f1_class_1,tp_class_0,tp_class_1,fp_class_0,fp_class_1,fn_class_0,fn_class_1
14,1,1.0110576119687822,0.5204676538705826,4.40903623898824,0.05612090602517128,0.020391433805343695,0.11029249429702759,0.001949317753314972,0.03941054791794159,0.0013723196927458048,0.029315960912052116,0.03571428571428571,1.0,0.037037037037037035,0.056962025316455694,0.03636363636363636,18,1,596,27,0,26
15,1,1.2266209125518799,0.5171644058492448,4.492043442196316,0.0012693939788732678,0.0004910634377665701,0.0017685203347355127,0.0007702676230110228,0.0007220700845209649,0.0002600567910121754,0.0016299918500407497,0.0034227039361095267,1.0,0.2222222222222222,0.003254678600488202,0.006741573033707865,18,6,11025,1747,0,21
16,1,1.001852747466829,0.5297609269618988,4.474133332570394,0.138864416629076,0.05082865930016851,0.24547934532165527,0.032249487936496735,0.09331939807161689,0.008337920528720132,0.046875,0.021922428330522766,1.0,0.48148148148148145,0.08955223880597014,0.041935483870967745,18,13,366,580,0,14
17,1,0.9393148223559061,0.5055249184370041,4.261094358232286,0.11044405866414309,0.034935388023222914,0.20130153000354767,0.019586587324738503,0.06519414316862822,0.00467663287781761,0.030612244897959183,0.022099447513812154,1.0,0.4444444444444444,0.05940594059405941,0.042105263157894736,18,12,570,531,0,15
18,1,1.0235381027062733,0.5245988120635351,4.4462600813971624,0.10577189270406961,0.048674733049119824,0.20101934671401978,0.010524438694119453,0.09483260528068058,0.0025168608175590635,0.022085889570552148,0.01451378809869376,1.0,0.37037037037037035,0.0432172869147659,0.027932960893854747,18,10,797,679,0,17
19,1,0.890887051820755,0.5095019638538361,4.2667082283231945,0.08872625464573503,0.031087558399303817,0.1725500226020813,0.004902486689388752,0.061386663326993586,0.0007884534716140479,0.02446043165467626,0.02830188679245283,0.9444444444444444,0.1111111111111111,0.047685834502103785,0.045112781954887216,17,3,678,103,1,24
20,1,0.9411006338066525,0.5150296092033386,4.333272377649943,0.06343899387866259,0.026755025971215218,0.12275895476341248,0.004119032993912697,0.051763539551757276,0.0017465123906731605,0.018404907975460124,0.0136986301369863,1.0,0.1111111111111111,0.03614457831325302,0.024390243902439025,18,3,960,216,0,24
21,1,1.1065384480688307,0.5120799657371309,4.393869002660115,0.0753328874707222,0.03409915222437121,0.1506657749414444,0.0,0.06819830444874242,0.0,0.011406844106463879,0.0,1.0,0.0,0.02255639097744361,0.0,18,0,1560,14,0,27
22,1,1.087760653760698,0.4951996985408995,4.2578780386182995,0.00016677785606589168,1.6677785606589168e-05,0.00033355571213178337,0.0,3.3355571213178335e-05,0.0,0.0015756302521008404,0.0,0.16666666666666666,0.0,0.0031217481789802292,0.0,3,0,1901,1521,15,27
23,1,1.0802945560879178,0.47696799370977616,4.117407215966119,0.0932012083940208,0.032319502660539,0.1781344711780548,0.008267945609986782,0.06211900375783443,0.002520001563243568,0.03991130820399113,0.014652014652014652,1.0,0.14814814814814814,0.0767590618336887,0.02666666666666667,18,4,433,269,0,23
24,1,0.949948810868793,0.513252317905426,4.324366781446669,0.13381655141711235,0.05347348371287808,0.2360486388206482,0.03158446401357651,0.09931945444550365,0.0076275129802525045,0.028892455858747994,0.01721170395869191,1.0,0.37037037037037035,0.056162246489859596,0.032894736842105254,18,10,605,571,0,17
25,1,0.9361067083146837,0.4861212836371528,4.113962954945034,0.062057042960077524,0.019484952022321523,0.11227158457040787,0.011842501349747181,0.03734489711932838,0.0016250069253146648,0.022613065326633167,0.007731958762886598,1.0,0.2222222222222222,0.044226044226044224,0.014943960149439602,18,6,778,770,0,21
26,1,0.9404527710543739,0.4752974626090791,4.034957316186693,0.0010975978002534248,0.00011096280204583308,0.002162735443562269,3.2460156944580376e-05,0.00021867958839720812,3.2460156944580376e-06,0.003487966515521451,0.00016118633139909736,0.5555555555555556,0.037037037037037035,0.006932409012131716,0.00032097576632964214,10,1,2857,6203,8,26
27,1,0.9458726975652907,0.48110076288382214,4.081192082828945,0.1426280806772411,0.04296951811411418,0.2701909840106964,0.015065177343785763,0.08101527785183862,0.004923758376389742,0.026627218934911243,0.016697588126159554,1.0,0.3333333333333333,0.05187319884726225,0.03180212014134275,18,9,658,530,0,18
28,1,1.026187280813853,0.48325225048595005,4.137485596868727,0.15847305674105883,0.07606836850754917,0.28614047169685364,0.030805641785264015,0.1395390335470438,0.012597703468054533,0.022929936305732482,0.013157894736842105,1.0,0.4444444444444444,0.0448318804483188,0.025559105431309907,18,12,767,900,0,15
29,1,0.9209525618288252,0.48229237231943345,4.077669090694851,0.15876432601362467,0.07004104206571356,0.30254003405570984,0.014988617971539497,0.13386273123323916,0.0062193528981879355,0.020477815699658702,0.012461059190031152,1.0,0.4444444444444444,0.04013377926421404,0.024242424242424242,18,12,861,951,0,15
30,1,0.8899089561568366,0.4822450429201126,4.06179232067532,0.015523740919888951,0.002518093696562573,0.030703101307153702,0.0003443805326242,0.004963710070296656,7.247732282849029e-05,0.013986013986013986,0.0008857395925597874,1.0,0.07407407407407407,0.027586206896551724,0.00175054704595186,18,2,1269,2256,0,25
31,1,0.8109681672520108,0.4905388404925664,4.084525373246935,0.14062600582838058,0.06519720249634701,0.26282304525375366,0.018428966403007507,0.12192101161926985,0.008473393373424187,0.02975206611570248,0.013513513513513514,1.0,0.4074074074074074,0.05778491171749599,0.026159334126040427,18,11,587,803,0,16
32,1,0.8043589558866289,0.4585974266131719,3.8416602081722684,0.10444617457687855,0.033930566717026524,0.16441850364208221,0.04447384551167488,0.05939808929542778,0.008463044138625263,0.021634615384615384,0.009486166007905139,1.0,0.4444444444444444,0.042352941176470586,0.018575851393188857,18,12,814,1253,0,15
33,1,0.8700588113731809,0.4917252990934584,4.122969177034166,0.1824585972353816,0.08522990780256805,0.34855353832244873,0.016363656148314476,0.16358822423790115,0.006871591367234942,0.01997780244173141,0.01020408163265306,1.0,0.2962962962962963,0.03917301414581067,0.019728729963008628,18,8,883,776,0,19
34,1,0.781432525979148,0.4398997773726781,3.6899645858340793,0.12553297355771065,0.05148610695905518,0.20222818851470947,0.04883775860071182,0.09294854499748909,0.010023668920621277,0.023376623376623377,0.02631578947368421,1.0,0.48148148148148145,0.045685279187817264,0.04990403071017274,18,13,752,481,0,14
35,1,0.8646499978171455,0.42098570863405865,3.5897178252538047,0.15409456193447113,0.06908152180258184,0.24233467876911163,0.06585444509983063,0.12590083624236287,0.012262207362800837,0.015859030837004406,0.01368421052631579,1.0,0.48148148148148145,0.031222896790980056,0.026612077789150458,18,13,1117,937,0,14
36,1,0.8491975367069244,0.4691554837756687,3.9432649082607694,0.12324317917227745,0.05722988803172484,0.24013113975524902,0.006355218589305878,0.1116658647544682,0.002793911308981478,0.020713463751438434,0.013559322033898305,1.0,0.14814814814814814,0.040586245772266064,0.024844720496894408,18,4,851,291,0,23
37,1,0.8970248699188232,0.458326088057624,3.88595810201433,0.17282675579190254,0.09868972469485016,0.31529366970062256,0.030359841883182526,0.18235500194859924,0.015024447441101074,0.010256410256410256,0.012033694344163659,1.0,0.37037037037037035,0.020304568527918784,0.02331002331002331,18,10,1737,821,0,17
38,1,0.8376485175556607,0.4436180724038018,3.7459597852494984,0.1435796655714512,0.03788353858326445,0.2526857852935791,0.03447354584932327,0.06842858983291081,0.007338487333618105,0.015280135823429542,0.025487256371814093,1.0,0.6296296296296297,0.030100334448160536,0.04899135446685879,18,17,1160,650,0,10
39,1,0.7953999174965752,0.4567667841911316,3.8234508434931436,0.23175335861742496,0.13105004903191003,0.45043227076530457,0.013074446469545364,0.2559613225661451,0.006138775497674942,0.09137055837563451,0.02027027027027027,1.0,0.1111111111111111,0.16744186046511628,0.03428571428571428,18,3,179,145,0,24
40,1,0.8237029082245297,0.43670525153477985,3.687140862147013,0.22209568903781474,0.08015750860213303,0.43689849972724915,0.007292878348380327,0.15711659454973415,0.003198422654531896,0.02187120291616039,0.010230179028132993,1.0,0.2962962962962963,0.04280618311533889,0.01977750309023486,18,8,805,774,0,19
41,1,0.831381724940406,0.4507908705208037,3.7966223690244885,0.21858281083405018,0.12929447896895,0.4123223125934601,0.024843309074640274,0.2520493995514698,0.006539558386430144,0.016028495102404273,0.01585820895522388,1.0,0.6296296296296297,0.03155127081507449,0.030937215650591453,18,17,1105,1055,0,10
42,1,0.8341244657834371,0.4147753136025535,3.5278770791159735,0.1567063257098198,0.08195246537216008,0.23791809380054474,0.07549455761909485,0.14728345875628293,0.016621471988037227,0.0141287284144427,0.016129032258064516,1.0,0.6296296296296297,0.027863777089783284,0.03145235892691951,18,17,1256,1037,0,10
43,1,0.8059873812728457,0.4266639169719484,3.602973050541348,0.15783564187586308,0.06849942358421686,0.2914186120033264,0.024252671748399734,0.12696504061532324,0.01003380655311048,0.013719512195121951,0.013738959764474975,1.0,0.5185185185185185,0.02706766917293233,0.02676864244741874,18,14,1294,1005,0,13
44,1,0.8925611741012998,0.45651281873385113,3.870126803716024,0.11729183048009872,0.04923370451870142,0.16760767996311188,0.06697598099708557,0.0696988260227954,0.02876858301460743,0.02247191011235955,0.021798365122615803,1.0,0.2962962962962963,0.04395604395604395,0.04060913705583756,18,8,783,359,0,19
45,1,0.8236949774954054,0.43367543982134926,3.6644133064481945,0.17613917589187622,0.09950138166022952,0.2897155284881592,0.06256282329559326,0.18394071646034718,0.015062046860111877,0.02710843373493976,0.0199203187250996,1.0,0.37037037037037035,0.0527859237536657,0.03780718336483932,18,10,646,492,0,17
46,1,0.9043324655956693,0.4398796260356903,3.751263393296136,0.20622240751981735,0.06404298923152965,0.3403417468070984,0.07210306823253632,0.10763843862805515,0.020447539835004136,0.02050113895216401,0.015957446808510637,1.0,0.6666666666666666,0.040178571428571425,0.031168831168831165,18,18,860,1110,0,9
47,1,0.888194117281172,0.4232104669014613,3.6181755463282266,0.19567164406180382,0.10762003358104266,0.3508009612560272,0.040542326867580414,0.2067391248419881,0.008500942320097238,0.02027027027027027,0.016574585635359115,1.0,0.4444444444444444,0.03973509933774835,0.03195739014647137,18,12,870,712,0,15
48,1,0.781158039967219,0.41610678533713025,3.5113798909717135,0.2179763875901699,0.12066656553652137,0.3674808442592621,0.06847193092107773,0.22193422499112786,0.019398906081914902,0.02535211267605634,0.01669195751138088,1.0,0.4074074074074074,0.049450549450549455,0.03206997084548105,18,11,692,648,0,16
49,1,0.7882309754689535,0.40950645837518906,3.4654139280319214,0.2514971885830164,0.08360358073841781,0.4488126039505005,0.0541817732155323,0.13746814182959496,0.029739019647240638,0.02635431918008785,0.013712047012732615,1.0,0.5185185185185185,0.05135520684736091,0.026717557251908393,18,14,665,1007,0,13
50,1,0.7750397655698988,0.3887413226895862,3.303079777293735,0.1723690703511238,0.08191025916821673,0.30188968777656555,0.04284845292568207,0.14915388376102784,0.014666634575405624,0.02097902097902098,0.016352201257861635,1.0,0.48148148148148145,0.0410958904109589,0.031630170316301706,18,13,840,782,0,14
51,1,0.8350215189986758,0.4135735448863771,3.519312342007955,0.22148063406348228,0.11000347883091308,0.3496744632720947,0.09328680485486984,0.19084438409190624,0.029162573569919914,0.023809523809523808,0.023310023310023312,1.0,0.37037037037037035,0.046511627906976744,0.04385964912280702,18,10,738,419,0,17
52,1,0.8017482062180837,0.3906807452440262,3.330979691611396,0.23691068589687347,0.1270961398317013,0.4431512653827667,0.030670106410980225,0.24739139920275194,0.0068008804606506604,0.01950162513542795,0.014615384615384615,1.0,0.7037037037037037,0.03825717321997875,0.028636021100226075,18,19,905,1281,0,8
53,1,0.806161923540963,0.41704346736272174,3.530907008383009,0.27451344579458237,0.1504145729544689,0.47207289934158325,0.07695399224758148,0.28068351050897034,0.020145635399967433,0.019955654101995565,0.016036655211912942,1.0,0.5185185185185185,0.03913043478260869,0.031111111111111103,18,14,884,859,0,13
54,1,0.7855469518237643,0.3882719857825173,3.304813345273336,0.23301754891872406,0.144151151785627,0.4193468987941742,0.046688199043273926,0.27522369269281627,0.013078610878437757,0.020905923344947737,0.010617760617760617,1.0,0.4074074074074074,0.040955631399317405,0.020696142991533398,18,11,843,1025,0,16
55,1,0.7731350991461012,0.3676332930723826,3.143817252582974,0.26590861938893795,0.16759840035592788,0.4734518826007843,0.0583653561770916,0.32000457756221296,0.015192223149642813,0.02197802197802198,0.015965166908563134,1.0,0.4074074074074074,0.043010752688172046,0.03072625698324022,18,11,801,678,0,16
56,1,0.7760870688491397,0.3954954312907325,3.354259279039171,0.24795794859528542,0.15869695902874809,0.4487905204296112,0.047125376760959625,0.3071979011874646,0.0101960168700316,0.023529411764705882,0.013793103448275862,1.0,0.6666666666666666,0.04597701149425288,0.02702702702702703,18,18,747,1287,0,9
57,1,0.7616060541735755,0.39016667505105335,3.3070530891418457,0.23569806665182114,0.12207104928966146,0.4076636731624603,0.06373246014118195,0.22778462776914238,0.01635747081018053,0.022988505747126436,0.015306122448979591,1.0,0.4444444444444444,0.0449438202247191,0.029593094944512947,18,12,765,772,0,15
58,1,0.7655728823608823,0.37480690909756553,3.193838265207079,0.24415896460413933,0.1543464358575875,0.4190850257873535,0.06923290342092514,0.29323561349883676,0.015457258216338232,0.0215311004784689,0.015416238437821172,1.0,0.5555555555555556,0.042154566744730684,0.030000000000000006,18,15,818,958,0,12
59,1,0.7529088887903426,0.3776816477378209,3.209066801600986,0.20414686016738415,0.09311912175035104,0.37966084480285645,0.02863287553191185,0.17789594184141605,0.008342301659286021,0.02120141342756184,0.014192139737991267,1.0,0.48148148148148145,0.041522491349480974,0.027571580063626724,18,13,831,903,0,14
60,1,0.7298738294177585,0.3788440359963311,3.2062671846813626,0.190302312374115,0.08037705953465775,0.33417510986328125,0.04642951488494873,0.12764292454812676,0.033111194521188735,0.02132701421800948,0.008904719501335707,1.0,0.37037037037037035,0.04176334106728538,0.017391304347826087,18,10,826,1113,0,17
61,1,0.7323973046408759,0.36379990312788224,3.094697912534078,0.23055606335401535,0.11150553082115948,0.4401988387107849,0.02091328799724579,0.21358427042141556,0.009426791220903397,0.025936599423631124,0.010940919037199124,1.0,0.37037037037037035,0.05056179775280899,0.02125398512221041,18,10,676,904,0,17
62,1,0.6996234258015951,0.36377546356783974,3.0781276623408,0.22691383585333824,0.1468738323659636,0.4141676425933838,0.039660029113292694,0.28333481079898776,0.01041285393293947,0.024861878453038673,0.013257575757575758,1.0,0.5185185185185185,0.048517520215633415,0.02585410895660203,18,14,706,1042,0,13
63,1,0.7248100770844353,0.36416908436351353,3.093673136499193,0.25057606026530266,0.12718173766879773,0.4116324186325073,0.08951970189809799,0.23093121033161879,0.02343226500597666,0.023936170212765957,0.019036954087346025,1.0,0.6296296296296297,0.04675324675324675,0.03695652173913044,18,17,734,876,0,10
64,1,0.7308677898512946,0.3697357111506992,3.138451788160536,0.23245051503181458,0.136289028324245,0.39557430148124695,0.0693267285823822,0.2563804903998971,0.01619756624859292,0.022813688212927757,0.016175071360608945,1.0,0.6296296296296297,0.0446096654275093,0.03153988868274583,18,17,771,1034,0,10
65,1,0.7303908897770776,0.3600448916355769,3.0655321412616305,0.21150417998433113,0.13224675960082094,0.3367159962654114,0.08629236370325089,0.24174102768301964,0.022752491518622263,0.02085747392815759,0.01627906976744186,1.0,0.5185185185185185,0.04086265607264473,0.03156708004509583,18,14,845,846,0,13
66,1,0.7359362443288168,0.3584716733958986,3.056505653593275,0.22869180887937546,0.14139832800428848,0.36114299297332764,0.09624062478542328,0.26241831526858733,0.020378340739989655,0.024128686327077747,0.017051153460381142,1.0,0.6296296296296297,0.04712041884816753,0.033203125,18,17,728,980,0,10
67,1,0.7297427091333601,0.35129999783304,2.999621351559957,0.2210608273744583,0.1129945769578626,0.3743789792060852,0.06774267554283142,0.2102075352871907,0.01578161862853449,0.02346805736636245,0.015779092702169626,1.0,0.5925925925925926,0.04585987261146497,0.030739673390970227,18,16,749,998,0,11
68,1,0.7187855343023936,0.3711796800295512,3.143240359094408,0.23729976266622543,0.13093056885627447,0.37389981746673584,0.10069970786571503,0.23812444488576148,0.023736692826787475,0.02252816020025031,0.01642512077294686,1.0,0.6296296296296297,0.04406364749082007,0.032015065913371,18,17,781,1018,0,10
69,1,0.7298118207189772,0.35691603024800617,3.0417761537763806,0.2223646268248558,0.14602454484047483,0.3698987066745758,0.0748305469751358,0.2747103399131447,0.017338749767804983,0.023936170212765957,0.016983016983016984,1.0,0.6296296296296297,0.04675324675324675,0.033073929961089495,18,17,734,984,0,10
70,1,0.6903510491053263,0.347089762489001,2.9483487473593817,0.23266595229506493,0.13345719356075278,0.36875975131988525,0.0965721532702446,0.24235023520886897,0.02456415191263659,0.02295918367346939,0.017119838872104734,1.0,0.6296296296296297,0.04488778054862843,0.03333333333333333,18,17,766,976,0,10
71,1,0.7245909207397037,0.3515485127766927,2.9989093012279935,0.22819391265511513,0.12243947710085194,0.3728455603122711,0.08354226499795914,0.22360888023104053,0.021270073970663363,0.022929936305732482,0.016553067185978577,1.0,0.6296296296296297,0.0448318804483188,0.03225806451612903,18,17,767,1010,0,10
72,1,0.7419029772281647,0.35464268260531956,3.0307716263665094,0.2476593591272831,0.146665341237167,0.38330990076065063,0.11200881749391556,0.2653108092024922,0.02801987327184179,0.023166023166023165,0.017471736896197326,1.0,0.6296296296296297,0.045283018867924525,0.034,18,17,759,956,0,10
73,1,0.7413140071762933,0.35214904612965053,3.0117748313479953,0.24271553754806519,0.13377435181755573,0.37571224570274353,0.10971882939338684,0.24025108853820712,0.027297615096904336,0.022031823745410038,0.017400204708290685,1.0,0.6296296296296297,0.04311377245508982,0.03386454183266932,18,17,799,960,0,10
74,2,0.8212236993842654,0.3778143260214064,3.24421927664015,0.24024159833788872,0.12834694306366146,0.3879620432853699,0.09252115339040756,0.2285362672060728,0.028157618921250106,0.02922077922077922,0.015560165975103735,1.0,0.5555555555555556,0.05678233438485804,0.03027245206861756,18,15,598,949,0,12
